MonthYear,Station,Station_Type,Entry_Exit,Trip
2025-08-01 00:00:00.000,Glenfield  Station,Train,Exit,121759
2025-08-01 00:00:00.000,Gordon  Station,Train,Entry,151757
2025-08-01 00:00:00.000,Gordon  Station,Train,Exit,148163
2025-08-01 00:00:00.000,Gosford  Station,Train,Entry,94330
2025-08-01 00:00:00.000,Gosford  Station,Train,Exit,93900
2025-08-01 00:00:00.000,Goulburn  Station,Train,Entry,958
2025-08-01 00:00:00.000,Goulburn  Station,Train,Exit,737
2025-08-01 00:00:00.000,Granville  Station,Train,Entry,162422
2025-08-01 00:00:00.000,Granville  Station,Train,Exit,152441
2025-08-01 00:00:00.000,Green Square  Station,Train,Entry,211277
2025-08-01 00:00:00.000,Green Square  Station,Train,Exit,206287
2025-08-01 00:00:00.000,Greta  Station,Train,Entry,Less than 50
2025-08-01 00:00:00.000,Greta  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Guildford  Station,Train,Entry,64734
2025-08-01 00:00:00.000,Guildford  Station,Train,Exit,57530
2025-08-01 00:00:00.000,Gymea  Station,Train,Entry,40789
2025-08-01 00:00:00.000,Gymea  Station,Train,Exit,37768
2025-08-01 00:00:00.000,Hamilton  Station,Train,Entry,14164
2025-08-01 00:00:00.000,Hamilton  Station,Train,Exit,14325
2025-08-01 00:00:00.000,Harris Park  Station,Train,Entry,65098
2025-08-01 00:00:00.000,Harris Park  Station,Train,Exit,65280
2025-08-01 00:00:00.000,Hawkesbury River  Station,Train,Entry,5588
2025-08-01 00:00:00.000,Hawkesbury River  Station,Train,Exit,5490
2025-08-01 00:00:00.000,Hazelbrook  Station,Train,Entry,5471
2025-08-01 00:00:00.000,Hazelbrook  Station,Train,Exit,5029
2025-08-01 00:00:00.000,Heathcote  Station,Train,Entry,10492
2025-08-01 00:00:00.000,Heathcote  Station,Train,Exit,10352
2025-08-01 00:00:00.000,Helensburgh  Station,Train,Entry,8577
2025-08-01 00:00:00.000,Helensburgh  Station,Train,Exit,7919
2025-08-01 00:00:00.000,Hexham  Station,Train,Entry,113
2025-08-01 00:00:00.000,Hexham  Station,Train,Exit,134
2025-08-01 00:00:00.000,High Street  Station,Train,Entry,185
2025-08-01 00:00:00.000,High Street  Station,Train,Exit,293
2025-08-01 00:00:00.000,Hilldale  Station,Train,Entry,Less than 50
2025-08-01 00:00:00.000,Hilldale  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Hills Showground  Station,Metro,Entry,114247
2025-08-01 00:00:00.000,Hills Showground  Station,Metro,Exit,110558
2025-08-01 00:00:00.000,Holsworthy  Station,Train,Entry,63932
2025-08-01 00:00:00.000,Holsworthy  Station,Train,Exit,60475
2025-08-01 00:00:00.000,Homebush  Station,Train,Entry,90906
2025-08-01 00:00:00.000,Homebush  Station,Train,Exit,85050
2025-08-01 00:00:00.000,Hornsby  Station,Train,Entry,286411
2025-08-01 00:00:00.000,Hornsby  Station,Train,Exit,289684
2025-08-01 00:00:00.000,Hurstville  Station,Train,Entry,450515
2025-08-01 00:00:00.000,Hurstville  Station,Train,Exit,459743
2025-08-01 00:00:00.000,Ingleburn  Station,Train,Entry,67034
2025-08-01 00:00:00.000,Ingleburn  Station,Train,Exit,65586
2025-08-01 00:00:00.000,International  Station,Train,Entry,142020
2025-08-01 00:00:00.000,International  Station,Train,Exit,128952
2025-08-01 00:00:00.000,Jannali  Station,Train,Entry,51273
2025-08-01 00:00:00.000,Jannali  Station,Train,Exit,48893
2025-08-01 00:00:00.000,Katoomba  Station,Train,Entry,30500
2025-08-01 00:00:00.000,Katoomba  Station,Train,Exit,31117
2025-08-01 00:00:00.000,Kellyville  Station,Metro,Entry,105640
2025-08-01 00:00:00.000,Kellyville  Station,Metro,Exit,105320
2025-08-01 00:00:00.000,Kembla Grange  Station,Train,Entry,79
2025-08-01 00:00:00.000,Kembla Grange  Station,Train,Exit,67
2025-08-01 00:00:00.000,Kiama  Station,Train,Entry,12290
2025-08-01 00:00:00.000,Kiama  Station,Train,Exit,12134
2025-08-01 00:00:00.000,Killara  Station,Train,Entry,47609
2025-08-01 00:00:00.000,Killara  Station,Train,Exit,45173
2025-08-01 00:00:00.000,Kings Cross  Station,Train,Entry,311934
2025-08-01 00:00:00.000,Kings Cross  Station,Train,Exit,322435
2025-08-01 00:00:00.000,Kingsgrove  Station,Train,Entry,49040
2025-08-01 00:00:00.000,Kingsgrove  Station,Train,Exit,46699
2025-08-01 00:00:00.000,Kingswood  Station,Train,Entry,49708
2025-08-01 00:00:00.000,Kingswood  Station,Train,Exit,46934
2025-08-01 00:00:00.000,Kirrawee  Station,Train,Entry,37979
2025-08-01 00:00:00.000,Kirrawee  Station,Train,Exit,36403
2025-08-01 00:00:00.000,Kogarah  Station,Train,Entry,235780
2025-08-01 00:00:00.000,Kogarah  Station,Train,Exit,225920
2025-08-01 00:00:00.000,Koolewong  Station,Train,Entry,1383
2025-08-01 00:00:00.000,Koolewong  Station,Train,Exit,1052
2025-08-01 00:00:00.000,Kotara  Station,Train,Entry,1101
2025-08-01 00:00:00.000,Kotara  Station,Train,Exit,1313
2025-08-01 00:00:00.000,Lapstone  Station,Train,Entry,1731
2025-08-01 00:00:00.000,Lapstone  Station,Train,Exit,1478
2025-08-01 00:00:00.000,Lawson  Station,Train,Entry,2967
2025-08-01 00:00:00.000,Lawson  Station,Train,Exit,2788
2025-08-01 00:00:00.000,Leightonfield  Station,Train,Entry,5553
2025-08-01 00:00:00.000,Leightonfield  Station,Train,Exit,5435
2025-08-01 00:00:00.000,Leppington  Station,Train,Entry,99792
2025-08-01 00:00:00.000,Leppington  Station,Train,Exit,95389
2025-08-01 00:00:00.000,Leumeah  Station,Train,Entry,54952
2025-08-01 00:00:00.000,Leumeah  Station,Train,Exit,51306
2025-08-01 00:00:00.000,Leura  Station,Train,Entry,9063
2025-08-01 00:00:00.000,Leura  Station,Train,Exit,7147
2025-08-01 00:00:00.000,Lewisham  Station,Train,Entry,58613
2025-08-01 00:00:00.000,Lewisham  Station,Train,Exit,55370
2025-08-01 00:00:00.000,Lidcombe  Station,Train,Entry,327409
2025-08-01 00:00:00.000,Lidcombe  Station,Train,Exit,332538
2025-08-01 00:00:00.000,Linden  Station,Train,Entry,317
2025-08-01 00:00:00.000,Linden  Station,Train,Exit,289
2025-08-01 00:00:00.000,Lindfield  Station,Train,Entry,89540
2025-08-01 00:00:00.000,Lindfield  Station,Train,Exit,86933
2025-08-01 00:00:00.000,Lisarow  Station,Train,Entry,3047
2025-08-01 00:00:00.000,Lisarow  Station,Train,Exit,2762
2025-08-01 00:00:00.000,Lithgow  Station,Train,Entry,4859
2025-08-01 00:00:00.000,Lithgow  Station,Train,Exit,4534
2025-08-01 00:00:00.000,Liverpool  Station,Train,Entry,199871
2025-08-01 00:00:00.000,Liverpool  Station,Train,Exit,197362
2025-08-01 00:00:00.000,Lochinvar  Station,Train,Entry,Less than 50
2025-08-01 00:00:00.000,Lochinvar  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Loftus  Station,Train,Entry,8806
2025-08-01 00:00:00.000,Loftus  Station,Train,Exit,8000
2025-08-01 00:00:00.000,Lysaghts  Station,Train,Entry,Less than 50
2025-08-01 00:00:00.000,Lysaghts  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Macarthur  Station,Train,Entry,70961
2025-08-01 00:00:00.000,Macarthur  Station,Train,Exit,67808
2025-08-01 00:00:00.000,Macdonaldtown  Station,Train,Entry,27972
2025-08-01 00:00:00.000,Macdonaldtown  Station,Train,Exit,27812
2025-08-01 00:00:00.000,Macquarie Fields  Station,Train,Entry,21149
2025-08-01 00:00:00.000,Macquarie Fields  Station,Train,Exit,19627
2025-08-01 00:00:00.000,Macquarie Park  Station,Metro,Entry,117323
2025-08-01 00:00:00.000,Macquarie Park  Station,Metro,Exit,116024
2025-08-01 00:00:00.000,Macquarie University  Station,Metro,Entry,426773
2025-08-01 00:00:00.000,Macquarie University  Station,Metro,Exit,434110
2025-08-01 00:00:00.000,Maitland  Station,Train,Entry,7644
2025-08-01 00:00:00.000,Maitland  Station,Train,Exit,6933
2025-08-01 00:00:00.000,Marayong  Station,Train,Entry,23917
2025-08-01 00:00:00.000,Marayong  Station,Train,Exit,21809
2025-08-01 00:00:00.000,Martin Place  Station,Metro Shared,Entry,844773
2025-08-01 00:00:00.000,Martin Place  Station,Metro Shared,Exit,930774
2025-08-01 00:00:00.000,Martins Creek  Station,Train,Entry,Less than 50
2025-08-01 00:00:00.000,Martins Creek  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Marulan  Station,Train,Entry,51
2025-08-01 00:00:00.000,Marulan  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Mascot  Station,Train,Entry,375096
2025-08-01 00:00:00.000,Mascot  Station,Train,Exit,374862
2025-08-01 00:00:00.000,Meadowbank  Station,Train,Entry,117955
2025-08-01 00:00:00.000,Meadowbank  Station,Train,Exit,107069
2025-08-01 00:00:00.000,Medlow Bath  Station,Train,Entry,686
2025-08-01 00:00:00.000,Medlow Bath  Station,Train,Exit,654
2025-08-01 00:00:00.000,Menangle  Station,Train,Entry,329
2025-08-01 00:00:00.000,Menangle  Station,Train,Exit,373
2025-08-01 00:00:00.000,Menangle Park  Station,Train,Entry,310
2025-08-01 00:00:00.000,Menangle Park  Station,Train,Exit,354
2025-08-01 00:00:00.000,Merrylands  Station,Train,Entry,146991
2025-08-01 00:00:00.000,Merrylands  Station,Train,Exit,142402
2025-08-01 00:00:00.000,Metford  Station,Train,Entry,1224
2025-08-01 00:00:00.000,Metford  Station,Train,Exit,1186
2025-08-01 00:00:00.000,Milsons Point  Station,Train,Entry,158217
2025-08-01 00:00:00.000,Milsons Point  Station,Train,Exit,164734
2025-08-01 00:00:00.000,Mindaribba  Station,Train,Entry,Less than 50
2025-08-01 00:00:00.000,Mindaribba  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Minnamurra  Station,Train,Entry,2073
2025-08-01 00:00:00.000,Minnamurra  Station,Train,Exit,2004
2025-08-01 00:00:00.000,Minto  Station,Train,Entry,66191
2025-08-01 00:00:00.000,Minto  Station,Train,Exit,62571
2025-08-01 00:00:00.000,Miranda  Station,Train,Entry,74827
2025-08-01 00:00:00.000,Miranda  Station,Train,Exit,76805
2025-08-01 00:00:00.000,Mittagong  Station,Train,Entry,3557
2025-08-01 00:00:00.000,Mittagong  Station,Train,Exit,3171
2025-08-01 00:00:00.000,Morisset  Station,Train,Entry,15916
2025-08-01 00:00:00.000,Morisset  Station,Train,Exit,14113
2025-08-01 00:00:00.000,Mortdale  Station,Train,Entry,72792
2025-08-01 00:00:00.000,Mortdale  Station,Train,Exit,65649
2025-08-01 00:00:00.000,Moss Vale  Station,Train,Entry,3394
2025-08-01 00:00:00.000,Moss Vale  Station,Train,Exit,3098
2025-08-01 00:00:00.000,Mount Colah  Station,Train,Entry,13332
2025-08-01 00:00:00.000,Mount Colah  Station,Train,Exit,12222
2025-08-01 00:00:00.000,Mount Druitt  Station,Train,Entry,138852
2025-08-01 00:00:00.000,Mount Druitt  Station,Train,Exit,137709
2025-08-01 00:00:00.000,Mount Kuring-gai  Station,Train,Entry,4599
2025-08-01 00:00:00.000,Mount Kuring-gai  Station,Train,Exit,4569
2025-08-01 00:00:00.000,Mount Victoria  Station,Train,Entry,2390
2025-08-01 00:00:00.000,Mount Victoria  Station,Train,Exit,2210
2025-08-01 00:00:00.000,Mulgrave  Station,Train,Entry,5475
2025-08-01 00:00:00.000,Mulgrave  Station,Train,Exit,5219
2025-08-01 00:00:00.000,Museum  Station,Train,Entry,215500
2025-08-01 00:00:00.000,Museum  Station,Train,Exit,246704
2025-08-01 00:00:00.000,Muswellbrook  Station,Train,Entry,494
2025-08-01 00:00:00.000,Muswellbrook  Station,Train,Exit,376
2025-08-01 00:00:00.000,Narara  Station,Train,Entry,4661
2025-08-01 00:00:00.000,Narara  Station,Train,Exit,3989
2025-08-01 00:00:00.000,Narwee  Station,Train,Entry,40714
2025-08-01 00:00:00.000,Narwee  Station,Train,Exit,36461
2025-08-01 00:00:00.000,Newcastle Interchange Station,Train,Entry,39727
2025-08-01 00:00:00.000,Newcastle Interchange Station,Train,Exit,39155
2025-08-01 00:00:00.000,Newtown  Station,Train,Entry,241484
2025-08-01 00:00:00.000,Newtown  Station,Train,Exit,273987
2025-08-01 00:00:00.000,Niagara Park  Station,Train,Entry,2000
2025-08-01 00:00:00.000,Niagara Park  Station,Train,Exit,1840
2025-08-01 00:00:00.000,Normanhurst  Station,Train,Entry,27493
2025-08-01 00:00:00.000,Normanhurst  Station,Train,Exit,22154
2025-08-01 00:00:00.000,North Ryde  Station,Metro,Entry,89859
2025-08-01 00:00:00.000,North Ryde  Station,Metro,Exit,89445
2025-08-01 00:00:00.000,North Strathfield  Station,Train,Entry,60311
2025-08-01 00:00:00.000,North Strathfield  Station,Train,Exit,59132
2025-08-01 00:00:00.000,North Sydney  Station,Train,Entry,265190
2025-08-01 00:00:00.000,North Sydney  Station,Train,Exit,272644
2025-08-01 00:00:00.000,North Wollongong  Station,Train,Entry,30838
2025-08-01 00:00:00.000,North Wollongong  Station,Train,Exit,30209
2025-08-01 00:00:00.000,Norwest  Station,Metro,Entry,85837
2025-08-01 00:00:00.000,Norwest  Station,Metro,Exit,84467
2025-08-01 00:00:00.000,Oak Flats  Station,Train,Entry,9370
2025-08-01 00:00:00.000,Oak Flats  Station,Train,Exit,8074
2025-08-01 00:00:00.000,Oatley  Station,Train,Entry,41411
2025-08-01 00:00:00.000,Oatley  Station,Train,Exit,38724
2025-08-01 00:00:00.000,Olympic Park  Station,Train,Entry,78693
2025-08-01 00:00:00.000,Olympic Park  Station,Train,Exit,88266
2025-08-01 00:00:00.000,Otford  Station,Train,Entry,671
2025-08-01 00:00:00.000,Otford  Station,Train,Exit,603
2025-08-01 00:00:00.000,Ourimbah  Station,Train,Entry,3935
2025-08-01 00:00:00.000,Ourimbah  Station,Train,Exit,3996
2025-08-01 00:00:00.000,Padstow  Station,Train,Entry,55779
2025-08-01 00:00:00.000,Padstow  Station,Train,Exit,50976
2025-08-01 00:00:00.000,Panania  Station,Train,Entry,35757
2025-08-01 00:00:00.000,Panania  Station,Train,Exit,32659
2025-08-01 00:00:00.000,Parramatta  Station,Train,Entry,991548
2025-08-01 00:00:00.000,Parramatta  Station,Train,Exit,1003172
2025-08-01 00:00:00.000,Paterson  Station,Train,Entry,121
2025-08-01 00:00:00.000,Paterson  Station,Train,Exit,81
2025-08-01 00:00:00.000,Pendle Hill  Station,Train,Entry,72848
2025-08-01 00:00:00.000,Pendle Hill  Station,Train,Exit,68158
2025-08-01 00:00:00.000,Pennant Hills  Station,Train,Entry,52472
2025-08-01 00:00:00.000,Pennant Hills  Station,Train,Exit,51391
2025-08-01 00:00:00.000,Penrith  Station,Train,Entry,163419
2025-08-01 00:00:00.000,Penrith  Station,Train,Exit,168347
2025-08-01 00:00:00.000,Penrose  Station,Train,Entry,Less than 50
2025-08-01 00:00:00.000,Penrose  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Penshurst  Station,Train,Entry,64821
2025-08-01 00:00:00.000,Penshurst  Station,Train,Exit,54272
2025-08-01 00:00:00.000,Petersham  Station,Train,Entry,79386
2025-08-01 00:00:00.000,Petersham  Station,Train,Exit,76522
2025-08-01 00:00:00.000,Picton  Station,Train,Entry,2978
2025-08-01 00:00:00.000,Picton  Station,Train,Exit,2688
2025-08-01 00:00:00.000,Point Clare  Station,Train,Entry,3049
2025-08-01 00:00:00.000,Point Clare  Station,Train,Exit,2617
2025-08-01 00:00:00.000,Port Kembla  Station,Train,Entry,1509
2025-08-01 00:00:00.000,Port Kembla  Station,Train,Exit,1171
2025-08-01 00:00:00.000,Port Kembla North  Station,Train,Entry,349
2025-08-01 00:00:00.000,Port Kembla North  Station,Train,Exit,250
2025-08-01 00:00:00.000,Pymble  Station,Train,Entry,50636
2025-08-01 00:00:00.000,Pymble  Station,Train,Exit,46650
2025-08-01 00:00:00.000,Quakers Hill  Station,Train,Entry,58224
2025-08-01 00:00:00.000,Quakers Hill  Station,Train,Exit,52348
2025-08-01 00:00:00.000,Redfern  Station,Train,Entry,621545
2025-08-01 00:00:00.000,Redfern  Station,Train,Exit,666227
2025-08-01 00:00:00.000,Regents Park  Station,Train,Entry,32902
2025-08-01 00:00:00.000,Regents Park  Station,Train,Exit,30449
2025-08-01 00:00:00.000,Revesby  Station,Train,Entry,124415
2025-08-01 00:00:00.000,Revesby  Station,Train,Exit,122804
2025-08-01 00:00:00.000,Rhodes  Station,Train,Entry,226785
2025-08-01 00:00:00.000,Rhodes  Station,Train,Exit,221544
2025-08-01 00:00:00.000,Richmond  Station,Train,Entry,17346
2025-08-01 00:00:00.000,Richmond  Station,Train,Exit,14639
2025-08-01 00:00:00.000,Riverstone  Station,Train,Entry,28151
2025-08-01 00:00:00.000,Riverstone  Station,Train,Exit,26597
2025-08-01 00:00:00.000,Riverwood  Station,Train,Entry,74123
2025-08-01 00:00:00.000,Riverwood  Station,Train,Exit,69560
2025-08-01 00:00:00.000,Rockdale  Station,Train,Entry,219362
2025-08-01 00:00:00.000,Rockdale  Station,Train,Exit,213089
2025-08-01 00:00:00.000,Rooty Hill  Station,Train,Entry,84365
2025-08-01 00:00:00.000,Rooty Hill  Station,Train,Exit,80285
2025-08-01 00:00:00.000,Roseville  Station,Train,Entry,66101
2025-08-01 00:00:00.000,Roseville  Station,Train,Exit,62611
2025-08-01 00:00:00.000,Rouse Hill  Station,Metro,Entry,130542
2025-08-01 00:00:00.000,Rouse Hill  Station,Metro,Exit,137378
2025-08-01 00:00:00.000,Rydal  Station,Train,Entry,Less than 50
2025-08-01 00:00:00.000,Rydal  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Sandgate  Station,Train,Entry,277
2025-08-01 00:00:00.000,Sandgate  Station,Train,Exit,244
2025-08-01 00:00:00.000,Scarborough  Station,Train,Entry,282
2025-08-01 00:00:00.000,Scarborough  Station,Train,Exit,278
2025-08-01 00:00:00.000,Schofields  Station,Train,Entry,95438
2025-08-01 00:00:00.000,Schofields  Station,Train,Exit,90661
2025-08-01 00:00:00.000,Scone  Station,Train,Entry,386
2025-08-01 00:00:00.000,Scone  Station,Train,Exit,307
2025-08-01 00:00:00.000,Sefton  Station,Train,Entry,20471
2025-08-01 00:00:00.000,Sefton  Station,Train,Exit,17909
2025-08-01 00:00:00.000,Seven Hills  Station,Train,Entry,135385
2025-08-01 00:00:00.000,Seven Hills  Station,Train,Exit,129285
2025-08-01 00:00:00.000,Shellharbour Junction  Station,Train,Entry,4135
2025-08-01 00:00:00.000,Shellharbour Junction  Station,Train,Exit,3663
2025-08-01 00:00:00.000,Singleton  Station,Train,Entry,636
2025-08-01 00:00:00.000,Singleton  Station,Train,Exit,553
2025-08-01 00:00:00.000,Springwood  Station,Train,Entry,19417
2025-08-01 00:00:00.000,Springwood  Station,Train,Exit,18921
2025-08-01 00:00:00.000,St James  Station,Train,Entry,165573
2025-08-01 00:00:00.000,St James  Station,Train,Exit,186149
2025-08-01 00:00:00.000,St Leonards  Station,Train,Entry,243328
2025-08-01 00:00:00.000,St Leonards  Station,Train,Exit,244332
2025-08-01 00:00:00.000,St Marys  Station,Train,Entry,102477
2025-08-01 00:00:00.000,St Marys  Station,Train,Exit,100058
2025-08-01 00:00:00.000,St Peters  Station,Train,Entry,58579
2025-08-01 00:00:00.000,St Peters  Station,Train,Exit,50673
2025-08-01 00:00:00.000,Stanmore  Station,Train,Entry,67848
2025-08-01 00:00:00.000,Stanmore  Station,Train,Exit,61430
2025-08-01 00:00:00.000,Stanwell Park  Station,Train,Entry,1113
2025-08-01 00:00:00.000,Stanwell Park  Station,Train,Exit,1152
2025-08-01 00:00:00.000,Strathfield  Station,Train,Entry,639785
2025-08-01 00:00:00.000,Strathfield  Station,Train,Exit,620363
2025-08-01 00:00:00.000,Summer Hill  Station,Train,Entry,76857
2025-08-01 00:00:00.000,Summer Hill  Station,Train,Exit,71604
2025-08-01 00:00:00.000,Sutherland  Station,Train,Entry,136671
2025-08-01 00:00:00.000,Sutherland  Station,Train,Exit,132730
2025-08-01 00:00:00.000,Sydenham  Station,Metro Shared,Entry,479105
2025-08-01 00:00:00.000,Sydenham  Station,Metro Shared,Exit,464133
2025-08-01 00:00:00.000,Tahmoor  Station,Train,Entry,3248
2025-08-01 00:00:00.000,Tahmoor  Station,Train,Exit,3009
2025-08-01 00:00:00.000,Tallawong  Station,Metro,Entry,204478
2025-08-01 00:00:00.000,Tallawong  Station,Metro,Exit,190437
2025-08-01 00:00:00.000,Tallong  Station,Train,Entry,Less than 50
2025-08-01 00:00:00.000,Tallong  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Tarana  Station,Train,Entry,88
2025-08-01 00:00:00.000,Tarana  Station,Train,Exit,64
2025-08-01 00:00:00.000,Tarro  Station,Train,Entry,126
2025-08-01 00:00:00.000,Tarro  Station,Train,Exit,68
2025-08-01 00:00:00.000,Tascott  Station,Train,Entry,2090
2025-08-01 00:00:00.000,Tascott  Station,Train,Exit,1603
2025-08-01 00:00:00.000,Telarah  Station,Train,Entry,2521
2025-08-01 00:00:00.000,Telarah  Station,Train,Exit,2014
2025-08-01 00:00:00.000,Tempe  Station,Train,Entry,30482
2025-08-01 00:00:00.000,Tempe  Station,Train,Exit,29414
2025-08-01 00:00:00.000,Teralba  Station,Train,Entry,1025
2025-08-01 00:00:00.000,Teralba  Station,Train,Exit,899
2025-08-01 00:00:00.000,Thirroul  Station,Train,Entry,19241
2025-08-01 00:00:00.000,Thirroul  Station,Train,Exit,18399
2025-08-01 00:00:00.000,Thornleigh  Station,Train,Entry,37713
2025-08-01 00:00:00.000,Thornleigh  Station,Train,Exit,35499
2025-08-01 00:00:00.000,Thornton  Station,Train,Entry,4678
2025-08-01 00:00:00.000,Thornton  Station,Train,Exit,4276
2025-08-01 00:00:00.000,Toongabbie  Station,Train,Entry,65326
2025-08-01 00:00:00.000,Toongabbie  Station,Train,Exit,61622
2025-08-01 00:00:00.000,Town Hall  Station,Train,Entry,1763282
2025-08-01 00:00:00.000,Town Hall  Station,Train,Exit,1670753
2025-08-01 00:00:00.000,Towradgi  Station,Train,Entry,1432
2025-08-01 00:00:00.000,Towradgi  Station,Train,Exit,1253
2025-08-01 00:00:00.000,Tuggerah  Station,Train,Entry,24872
2025-08-01 00:00:00.000,Tuggerah  Station,Train,Exit,23030
2025-08-01 00:00:00.000,Turramurra  Station,Train,Entry,83647
2025-08-01 00:00:00.000,Turramurra  Station,Train,Exit,78328
2025-08-01 00:00:00.000,Turrella  Station,Train,Entry,22289
2025-08-01 00:00:00.000,Turrella  Station,Train,Exit,20496
2025-08-01 00:00:00.000,Unanderra  Station,Train,Entry,8608
2025-08-01 00:00:00.000,Unanderra  Station,Train,Exit,7896
2025-08-01 00:00:00.000,Valley Heights  Station,Train,Entry,1264
2025-08-01 00:00:00.000,Valley Heights  Station,Train,Exit,992
2025-08-01 00:00:00.000,Victoria Cross  Station,Metro,Entry,412805
2025-08-01 00:00:00.000,Victoria Cross  Station,Metro,Exit,398094
2025-08-01 00:00:00.000,Victoria Street  Station,Train,Entry,5330
2025-08-01 00:00:00.000,Victoria Street  Station,Train,Exit,4997
2025-08-01 00:00:00.000,Villawood  Station,Train,Entry,11279
2025-08-01 00:00:00.000,Villawood  Station,Train,Exit,10709
2025-08-01 00:00:00.000,Vineyard  Station,Train,Entry,3771
2025-08-01 00:00:00.000,Vineyard  Station,Train,Exit,3477
2025-08-01 00:00:00.000,Wahroonga  Station,Train,Entry,43314
2025-08-01 00:00:00.000,Wahroonga  Station,Train,Exit,40365
2025-08-01 00:00:00.000,Waitara  Station,Train,Entry,67789
2025-08-01 00:00:00.000,Waitara  Station,Train,Exit,62497
2025-08-01 00:00:00.000,Wallarobba  Station,Train,Entry,Less than 50
2025-08-01 00:00:00.000,Wallarobba  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Warabrook  Station,Train,Entry,4231
2025-08-01 00:00:00.000,Warabrook  Station,Train,Exit,4376
2025-08-01 00:00:00.000,Waratah  Station,Train,Entry,3103
2025-08-01 00:00:00.000,Waratah  Station,Train,Exit,2917
2025-08-01 00:00:00.000,Warnervale  Station,Train,Entry,5033
2025-08-01 00:00:00.000,Warnervale  Station,Train,Exit,4438
2025-08-01 00:00:00.000,Warrawee  Station,Train,Entry,20753
2025-08-01 00:00:00.000,Warrawee  Station,Train,Exit,18551
2025-08-01 00:00:00.000,Warrimoo  Station,Train,Entry,2357
2025-08-01 00:00:00.000,Warrimoo  Station,Train,Exit,2091
2025-08-01 00:00:00.000,Warwick Farm  Station,Train,Entry,53300
2025-08-01 00:00:00.000,Warwick Farm  Station,Train,Exit,48494
2025-08-01 00:00:00.000,Waterfall  Station,Train,Entry,8618
2025-08-01 00:00:00.000,Waterfall  Station,Train,Exit,8535
2025-08-01 00:00:00.000,Waterloo  Station,Metro,Entry,140251
2025-08-01 00:00:00.000,Waterloo  Station,Metro,Exit,134186
2025-08-01 00:00:00.000,Waverton  Station,Train,Entry,44527
2025-08-01 00:00:00.000,Waverton  Station,Train,Exit,39561
2025-08-01 00:00:00.000,Wentworth Falls  Station,Train,Entry,6786
2025-08-01 00:00:00.000,Wentworth Falls  Station,Train,Exit,6401
2025-08-01 00:00:00.000,Wentworthville  Station,Train,Entry,88689
2025-08-01 00:00:00.000,Wentworthville  Station,Train,Exit,85207
2025-08-01 00:00:00.000,Werrington  Station,Train,Entry,29637
2025-08-01 00:00:00.000,Werrington  Station,Train,Exit,26322
2025-08-01 00:00:00.000,West Ryde  Station,Train,Entry,106085
2025-08-01 00:00:00.000,West Ryde  Station,Train,Exit,105920
2025-08-01 00:00:00.000,Westmead  Station,Train,Entry,153791
2025-08-01 00:00:00.000,Westmead  Station,Train,Exit,142725
2025-08-01 00:00:00.000,Windsor  Station,Train,Entry,15802
2025-08-01 00:00:00.000,Windsor  Station,Train,Exit,15451
2025-08-01 00:00:00.000,Wingello  Station,Train,Entry,Less than 50
2025-08-01 00:00:00.000,Wingello  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Wirragulla  Station,Train,Entry,Less than 50
2025-08-01 00:00:00.000,Wirragulla  Station,Train,Exit,Less than 50
2025-08-01 00:00:00.000,Wolli Creek  Station,Train,Entry,215691
2025-08-01 00:00:00.000,Wolli Creek  Station,Train,Exit,215833
2025-08-01 00:00:00.000,Wollongong  Station,Train,Entry,39382
2025-08-01 00:00:00.000,Wollongong  Station,Train,Exit,38537
2025-08-01 00:00:00.000,Wollstonecraft  Station,Train,Entry,46708
2025-08-01 00:00:00.000,Wollstonecraft  Station,Train,Exit,43318
2025-08-01 00:00:00.000,Wombarra  Station,Train,Entry,511
2025-08-01 00:00:00.000,Wombarra  Station,Train,Exit,428
2025-08-01 00:00:00.000,Wondabyne  Station,Train,Entry,303
2025-08-01 00:00:00.000,Wondabyne  Station,Train,Exit,309
2025-08-01 00:00:00.000,Woodford  Station,Train,Entry,1468
2025-08-01 00:00:00.000,Woodford  Station,Train,Exit,1306
2025-08-01 00:00:00.000,Woolooware  Station,Train,Entry,26027
2025-08-01 00:00:00.000,Woolooware  Station,Train,Exit,24369
2025-08-01 00:00:00.000,Woonona  Station,Train,Entry,2244
2025-08-01 00:00:00.000,Woonona  Station,Train,Exit,1889
2025-08-01 00:00:00.000,Woy Woy  Station,Train,Entry,72448
2025-08-01 00:00:00.000,Woy Woy  Station,Train,Exit,72450
2025-08-01 00:00:00.000,Wyee  Station,Train,Entry,5261
2025-08-01 00:00:00.000,Wyee  Station,Train,Exit,4627
2025-08-01 00:00:00.000,Wynyard  Station,Train,Entry,1098802
