station,date,entry_exit,trips
St Leonards Station,2021-12-01,exit,183060
St Leonards Station,2022-01-01,entry,126960
St Leonards Station,2022-01-01,exit,128400
St Leonards Station,2022-02-01,entry,174280
St Leonards Station,2022-02-01,exit,173280
St Leonards Station,2022-03-01,entry,206060
St Leonards Station,2022-03-01,exit,206870
St Leonards Station,2022-04-01,entry,196200
St Leonards Station,2022-04-01,exit,196730
St Leonards Station,2022-05-01,entry,263860
St Leonards Station,2022-05-01,exit,265440
St Leonards Station,2022-06-01,entry,259100
St Leonards Station,2022-06-01,exit,259840
St Leonards Station,2022-07-01,entry,218860
St Leonards Station,2022-07-01,exit,219430
St Leonards Station,2022-08-01,entry,229050
St Leonards Station,2022-08-01,exit,232500
St Leonards Station,2022-09-01,entry,241710
St Leonards Station,2022-09-01,exit,241020
St Leonards Station,2022-10-01,entry,215000
St Leonards Station,2022-10-01,exit,215170
St Leonards Station,2022-11-01,entry,224070
St Leonards Station,2022-11-01,exit,223750
St Leonards Station,2022-12-01,entry,246300
St Leonards Station,2022-12-01,exit,247780
St Leonards Station,2023-01-01,entry,224810
St Leonards Station,2023-01-01,exit,227520
St Leonards Station,2023-02-01,entry,282380
St Leonards Station,2023-02-01,exit,282510
St Leonards Station,2023-03-01,entry,344750
St Leonards Station,2023-03-01,exit,345320
St Leonards Station,2023-04-01,entry,270310
St Leonards Station,2023-04-01,exit,272550
St Leonards Station,2023-05-01,entry,343120
St Leonards Station,2023-05-01,exit,344070
St Leonards Station,2023-06-01,entry,328560
St Leonards Station,2023-06-01,exit,331060
St Leonards Station,2023-07-01,entry,319720
St Leonards Station,2023-07-01,exit,323350
St Leonards Station,2023-08-01,entry,357290
St Leonards Station,2023-08-01,exit,358890
St Leonards Station,2023-09-01,entry,337020
St Leonards Station,2023-09-01,exit,339570
St Leonards Station,2023-10-01,entry,342650
St Leonards Station,2023-10-01,exit,346240
St Leonards Station,2023-11-01,entry,358450
St Leonards Station,2023-11-01,exit,361820
St Leonards Station,2023-12-01,entry,281670
St Leonards Station,2023-12-01,exit,282970
St Leonards Station,2024-01-01,entry,268900
St Leonards Station,2024-01-01,exit,273090
St Leonards Station,2024-02-01,entry,353790
St Leonards Station,2024-02-01,exit,360030
St Leonards Station,2024-03-01,entry,365470
St Leonards Station,2024-03-01,exit,368420
St Leonards Station,2024-04-01,entry,318120
St Leonards Station,2024-04-01,exit,322690
St Leonards Station,2024-05-01,entry,380560
St Leonards Station,2024-05-01,exit,382230
St Leonards Station,2024-06-01,entry,333520
St Leonards Station,2024-06-01,exit,336720
St Leonards Station,2024-10-01,entry,263314
St Leonards Station,2024-10-01,exit,263371
St Leonards Station,2024-11-01,entry,251825
St Leonards Station,2024-11-01,exit,251292
St Leonards Station,2024-12-01,entry,201990
St Leonards Station,2024-12-01,exit,202497
St Leonards Station,2025-01-01,entry,183508
St Leonards Station,2025-01-01,exit,184018
St Leonards Station,2025-02-01,entry,220924
St Leonards Station,2025-02-01,exit,222408
St Leonards Station,2025-03-01,entry,254846
St Leonards Station,2025-03-01,exit,257711
St Leonards Station,2025-04-01,entry,215062
St Leonards Station,2025-04-01,exit,213736
St Leonards Station,2025-05-01,entry,242021
St Leonards Station,2025-05-01,exit,245281
St Leonards Station,2025-06-01,entry,235773
St Leonards Station,2025-06-01,exit,237444
St Leonards Station,2025-07-01,entry,230293
St Leonards Station,2025-07-01,exit,230154
St Leonards Station,2025-08-01,entry,243328
St Leonards Station,2025-08-01,exit,244332
St Leonards Station,2025-09-01,entry,229310
St Leonards Station,2025-09-01,exit,232018
St Marys Station,2016-07-01,entry,94890
St Marys Station,2016-07-01,exit,91260
St Marys Station,2016-08-01,entry,106180
St Marys Station,2016-08-01,exit,103020
St Marys Station,2016-09-01,entry,105090
St Marys Station,2016-09-01,exit,101320
St Marys Station,2016-10-01,entry,100520
St Marys Station,2016-10-01,exit,97080
St Marys Station,2016-11-01,entry,104820
St Marys Station,2016-11-01,exit,100950
St Marys Station,2016-12-01,entry,87590
St Marys Station,2016-12-01,exit,83440
St Marys Station,2017-01-01,entry,81240
St Marys Station,2017-01-01,exit,79320
St Marys Station,2017-02-01,entry,99030
St Marys Station,2017-02-01,exit,95530
St Marys Station,2017-03-01,entry,119590
St Marys Station,2017-03-01,exit,115520
St Marys Station,2017-04-01,entry,86570
St Marys Station,2017-04-01,exit,83870
St Marys Station,2017-05-01,entry,121140
St Marys Station,2017-05-01,exit,117390
St Marys Station,2017-06-01,entry,109390
St Marys Station,2017-06-01,exit,104610
St Marys Station,2017-07-01,entry,102500
St Marys Station,2017-07-01,exit,98780
St Marys Station,2017-08-01,entry,112960
St Marys Station,2017-08-01,exit,109360
St Marys Station,2017-09-01,entry,102490
St Marys Station,2017-09-01,exit,99840
St Marys Station,2017-10-01,entry,107470
St Marys Station,2017-10-01,exit,103590
St Marys Station,2017-11-01,entry,110420
St Marys Station,2017-11-01,exit,105980
St Marys Station,2017-12-01,entry,89600
St Marys Station,2017-12-01,exit,84630
St Marys Station,2018-01-01,entry,84900
St Marys Station,2018-01-01,exit,81650
St Marys Station,2018-02-01,entry,106590
St Marys Station,2018-02-01,exit,102620
St Marys Station,2018-03-01,entry,120990
St Marys Station,2018-03-01,exit,114550
St Marys Station,2018-04-01,entry,103060
St Marys Station,2018-04-01,exit,98300
St Marys Station,2018-05-01,entry,126720
St Marys Station,2018-05-01,exit,121550
St Marys Station,2018-06-01,entry,113990
St Marys Station,2018-06-01,exit,108710
St Marys Station,2018-07-01,entry,113920
St Marys Station,2018-07-01,exit,108700
St Marys Station,2018-08-01,entry,124310
St Marys Station,2018-08-01,exit,118700
St Marys Station,2018-09-01,entry,112770
St Marys Station,2018-09-01,exit,107810
St Marys Station,2018-10-01,entry,117570
St Marys Station,2018-10-01,exit,112740
St Marys Station,2018-11-01,entry,119940
St Marys Station,2018-11-01,exit,113670
St Marys Station,2018-12-01,entry,97190
St Marys Station,2018-12-01,exit,91270
St Marys Station,2019-01-01,entry,95820
St Marys Station,2019-01-01,exit,92160
St Marys Station,2019-02-01,entry,110930
St Marys Station,2019-02-01,exit,106390
St Marys Station,2019-03-01,entry,128050
St Marys Station,2019-03-01,exit,122820
St Marys Station,2019-04-01,entry,112140
St Marys Station,2019-04-01,exit,107100
St Marys Station,2019-05-01,entry,134530
St Marys Station,2019-05-01,exit,128380
St Marys Station,2019-06-01,entry,117770
St Marys Station,2019-06-01,exit,112760
St Marys Station,2019-07-01,entry,125590
St Marys Station,2019-07-01,exit,120230
St Marys Station,2019-08-01,entry,127820
St Marys Station,2019-08-01,exit,121960
St Marys Station,2019-09-01,entry,120520
St Marys Station,2019-09-01,exit,115860
St Marys Station,2019-10-01,entry,124780
St Marys Station,2019-10-01,exit,120120
St Marys Station,2019-11-01,entry,118600
St Marys Station,2019-11-01,exit,113600
St Marys Station,2019-12-01,entry,104210
St Marys Station,2019-12-01,exit,98480
St Marys Station,2020-01-01,entry,99690
St Marys Station,2020-01-01,exit,96390
St Marys Station,2020-02-01,entry,117910
St Marys Station,2020-02-01,exit,112470
St Marys Station,2020-03-01,entry,96780
St Marys Station,2020-03-01,exit,92820
St Marys Station,2020-04-01,entry,33440
St Marys Station,2020-04-01,exit,32430
St Marys Station,2020-05-01,entry,46210
St Marys Station,2020-05-01,exit,44960
St Marys Station,2020-06-01,entry,67300
St Marys Station,2020-06-01,exit,64630
St Marys Station,2020-07-01,entry,67850
St Marys Station,2020-07-01,exit,66090
St Marys Station,2020-08-01,entry,65290
St Marys Station,2020-08-01,exit,64140
St Marys Station,2020-09-01,entry,70030
St Marys Station,2020-09-01,exit,68520
St Marys Station,2020-10-01,entry,68980
St Marys Station,2020-10-01,exit,67630
St Marys Station,2020-11-01,entry,72260
St Marys Station,2020-11-01,exit,70790
St Marys Station,2020-12-01,entry,66810
St Marys Station,2020-12-01,exit,64480
St Marys Station,2021-01-01,entry,53860
St Marys Station,2021-01-01,exit,52560
St Marys Station,2021-02-01,entry,76860
St Marys Station,2021-02-01,exit,74330
St Marys Station,2021-03-01,entry,93950
St Marys Station,2021-03-01,exit,89470
St Marys Station,2021-04-01,entry,83960
St Marys Station,2021-04-01,exit,80630
St Marys Station,2021-05-01,entry,87600
St Marys Station,2021-05-01,exit,83320
St Marys Station,2021-06-01,entry,77540
St Marys Station,2021-06-01,exit,75070
St Marys Station,2021-07-01,entry,30260
St Marys Station,2021-07-01,exit,30000
St Marys Station,2021-08-01,entry,22340
St Marys Station,2021-08-01,exit,22420
St Marys Station,2021-09-01,entry,23510
St Marys Station,2021-09-01,exit,23730
St Marys Station,2021-10-01,entry,41190
St Marys Station,2021-10-01,exit,40390
St Marys Station,2021-11-01,entry,63900
St Marys Station,2021-11-01,exit,61250
St Marys Station,2021-12-01,entry,57710
St Marys Station,2021-12-01,exit,54540
St Marys Station,2022-01-01,entry,41150
St Marys Station,2022-01-01,exit,40650
St Marys Station,2022-02-01,entry,58120
St Marys Station,2022-02-01,exit,55080
St Marys Station,2022-03-01,entry,70030
St Marys Station,2022-03-01,exit,65760
St Marys Station,2022-04-01,entry,67660
St Marys Station,2022-04-01,exit,63520
St Marys Station,2022-05-01,entry,81690
St Marys Station,2022-05-01,exit,76860
St Marys Station,2022-06-01,entry,81030
St Marys Station,2022-06-01,exit,76110
St Marys Station,2022-07-01,entry,69440
St Marys Station,2022-07-01,exit,65590
St Marys Station,2022-08-01,entry,71840
St Marys Station,2022-08-01,exit,68110
St Marys Station,2022-09-01,entry,73420
St Marys Station,2022-09-01,exit,68890
St Marys Station,2022-10-01,entry,77660
St Marys Station,2022-10-01,exit,74090
St Marys Station,2022-11-01,entry,69270
St Marys Station,2022-11-01,exit,65840
St Marys Station,2022-12-01,entry,71500
St Marys Station,2022-12-01,exit,67040
St Marys Station,2023-01-01,entry,68680
St Marys Station,2023-01-01,exit,65880
St Marys Station,2023-02-01,entry,86810
St Marys Station,2023-02-01,exit,82400
St Marys Station,2023-03-01,entry,104290
St Marys Station,2023-03-01,exit,99390
St Marys Station,2023-04-01,entry,78140
St Marys Station,2023-04-01,exit,76040
St Marys Station,2023-05-01,entry,102380
St Marys Station,2023-05-01,exit,98830
St Marys Station,2023-06-01,entry,98690
St Marys Station,2023-06-01,exit,95130
St Marys Station,2023-07-01,entry,89770
St Marys Station,2023-07-01,exit,86290
St Marys Station,2023-08-01,entry,105120
St Marys Station,2023-08-01,exit,101000
St Marys Station,2023-09-01,entry,94510
St Marys Station,2023-09-01,exit,90390
St Marys Station,2023-10-01,entry,98950
St Marys Station,2023-10-01,exit,94630
St Marys Station,2023-11-01,entry,97340
St Marys Station,2023-11-01,exit,93780
St Marys Station,2023-12-01,entry,83200
St Marys Station,2023-12-01,exit,79390
St Marys Station,2024-01-01,entry,77620
St Marys Station,2024-01-01,exit,75850
St Marys Station,2024-02-01,entry,103170
St Marys Station,2024-02-01,exit,98440
St Marys Station,2024-03-01,entry,108600
St Marys Station,2024-03-01,exit,104220
St Marys Station,2024-04-01,entry,93200
St Marys Station,2024-04-01,exit,89740
St Marys Station,2024-05-01,entry,111920
St Marys Station,2024-05-01,exit,108040
St Marys Station,2024-06-01,entry,99400
St Marys Station,2024-06-01,exit,96490
St Marys Station,2024-10-01,entry,107770
St Marys Station,2024-10-01,exit,103991
St Marys Station,2024-11-01,entry,102277
St Marys Station,2024-11-01,exit,98643
St Marys Station,2024-12-01,entry,85854
St Marys Station,2024-12-01,exit,82972
St Marys Station,2025-01-01,entry,75127
St Marys Station,2025-01-01,exit,73038
St Marys Station,2025-02-01,entry,92362
St Marys Station,2025-02-01,exit,89520
St Marys Station,2025-03-01,entry,107733
St Marys Station,2025-03-01,exit,104637
St Marys Station,2025-04-01,entry,94301
St Marys Station,2025-04-01,exit,91037
St Marys Station,2025-05-01,entry,103131
St Marys Station,2025-05-01,exit,99116
St Marys Station,2025-06-01,entry,97515
St Marys Station,2025-06-01,exit,94160
St Marys Station,2025-07-01,entry,101385
St Marys Station,2025-07-01,exit,99524
St Marys Station,2025-08-01,entry,102477
St Marys Station,2025-08-01,exit,100058
St Marys Station,2025-09-01,entry,97369
St Marys Station,2025-09-01,exit,95371
St Peters Station,2016-07-01,entry,96210
St Peters Station,2016-07-01,exit,85160
St Peters Station,2016-08-01,entry,102950
St Peters Station,2016-08-01,exit,91010
St Peters Station,2016-09-01,entry,101640
St Peters Station,2016-09-01,exit,89890
St Peters Station,2016-10-01,entry,102250
St Peters Station,2016-10-01,exit,90230
St Peters Station,2016-11-01,entry,108340
St Peters Station,2016-11-01,exit,96530
St Peters Station,2016-12-01,entry,95990
St Peters Station,2016-12-01,exit,83590
St Peters Station,2017-01-01,entry,88810
St Peters Station,2017-01-01,exit,79290
St Peters Station,2017-02-01,entry,93600
St Peters Station,2017-02-01,exit,82680
St Peters Station,2017-03-01,entry,112710
St Peters Station,2017-03-01,exit,99540
St Peters Station,2017-04-01,entry,94420
St Peters Station,2017-04-01,exit,84250
St Peters Station,2017-05-01,entry,113740
St Peters Station,2017-05-01,exit,100430
St Peters Station,2017-06-01,entry,104750
St Peters Station,2017-06-01,exit,92990
St Peters Station,2017-07-01,entry,103590
St Peters Station,2017-07-01,exit,92640
St Peters Station,2017-08-01,entry,109000
St Peters Station,2017-08-01,exit,97500
St Peters Station,2017-09-01,entry,103810
St Peters Station,2017-09-01,exit,92410
St Peters Station,2017-10-01,entry,107710
St Peters Station,2017-10-01,exit,97190
St Peters Station,2017-11-01,entry,111230
St Peters Station,2017-11-01,exit,98290
St Peters Station,2017-12-01,entry,89400
St Peters Station,2017-12-01,exit,77040
St Peters Station,2018-01-01,entry,92390
St Peters Station,2018-01-01,exit,82590
St Peters Station,2018-02-01,entry,96000
St Peters Station,2018-02-01,exit,84500
St Peters Station,2018-03-01,entry,108320
St Peters Station,2018-03-01,exit,95290
St Peters Station,2018-04-01,entry,98480
St Peters Station,2018-04-01,exit,87390
St Peters Station,2018-05-01,entry,106020
St Peters Station,2018-05-01,exit,94700
St Peters Station,2018-06-01,entry,99250
St Peters Station,2018-06-01,exit,89000
St Peters Station,2018-07-01,entry,103760
St Peters Station,2018-07-01,exit,93570
St Peters Station,2018-08-01,entry,106560
St Peters Station,2018-08-01,exit,94750
St Peters Station,2018-09-01,entry,97150
St Peters Station,2018-09-01,exit,87120
St Peters Station,2018-10-01,entry,105990
St Peters Station,2018-10-01,exit,94240
St Peters Station,2018-11-01,entry,103570
St Peters Station,2018-11-01,exit,90620
St Peters Station,2018-12-01,entry,93350
St Peters Station,2018-12-01,exit,81200
St Peters Station,2019-01-01,entry,96160
St Peters Station,2019-01-01,exit,86330
St Peters Station,2019-02-01,entry,100940
St Peters Station,2019-02-01,exit,89480
St Peters Station,2019-03-01,entry,111510
St Peters Station,2019-03-01,exit,99390
St Peters Station,2019-04-01,entry,99170
St Peters Station,2019-04-01,exit,88420
St Peters Station,2019-05-01,entry,114070
St Peters Station,2019-05-01,exit,101590
St Peters Station,2019-06-01,entry,100170
St Peters Station,2019-06-01,exit,89950
St Peters Station,2019-07-01,entry,104620
St Peters Station,2019-07-01,exit,94200
St Peters Station,2019-08-01,entry,106190
St Peters Station,2019-08-01,exit,94470
St Peters Station,2019-09-01,entry,101110
St Peters Station,2019-09-01,exit,91120
St Peters Station,2019-10-01,entry,102750
St Peters Station,2019-10-01,exit,91350
St Peters Station,2019-11-01,entry,105160
St Peters Station,2019-11-01,exit,92550
St Peters Station,2019-12-01,entry,90260
St Peters Station,2019-12-01,exit,79220
St Peters Station,2020-01-01,entry,95540
St Peters Station,2020-01-01,exit,85230
St Peters Station,2020-02-01,entry,93680
St Peters Station,2020-02-01,exit,81930
St Peters Station,2020-03-01,entry,67600
St Peters Station,2020-03-01,exit,60540
St Peters Station,2020-04-01,entry,17260
St Peters Station,2020-04-01,exit,16140
St Peters Station,2020-05-01,entry,27000
St Peters Station,2020-05-01,exit,24820
St Peters Station,2020-06-01,entry,42230
St Peters Station,2020-06-01,exit,38620
St Peters Station,2020-07-01,entry,50000
St Peters Station,2020-07-01,exit,45700
St Peters Station,2020-08-01,entry,45850
St Peters Station,2020-08-01,exit,42640
St Peters Station,2020-09-01,entry,46990
St Peters Station,2020-09-01,exit,42900
